iter	Passed	Remaining
4782	32675	1482
4783	32682	1475
4784	32689	1468
4785	32695	1461
4786	32702	1455
4787	32708	1448
4788	32715	1441
4789	32721	1434
4790	32728	1427
4791	32734	1420
4792	32741	1414
4793	32748	1407
4794	32755	1400
4795	32761	1393
4796	32767	1386
4797	32774	1379
4798	32780	1372
4799	32787	1366
4800	32793	1359
4801	32800	1352
4802	32806	1345
4803	32813	1338
4804	32820	1331
4805	32827	1325
4806	32834	1318
4807	32840	1311
4808	32846	1304
4809	32853	1297
4810	32860	1290
4811	32866	1284
4812	32873	1277
4813	32880	1270
4814	32886	1263
4815	32893	1256
4816	32899	1249
4817	32905	1243
4818	32912	1236
4819	32918	1229
4820	32925	1222
4821	32931	1215
4822	32938	1208
4823	32944	1201
4824	32951	1195
4825	32958	1188
4826	32964	1181
4827	32971	1174
4828	32977	1167
4829	32984	1160
4830	32990	1154
4831	32997	1147
4832	33004	1140
4833	33012	1133
4834	33019	1126
4835	33027	1120
4836	33034	1113
4837	33042	1106
4838	33049	1099
4839	33056	1092
4840	33064	1085
4841	33071	1079
4842	33078	1072
4843	33085	1065
4844	33093	1058
4845	33099	1051
4846	33107	1045
4847	33115	1038
4848	33122	1031
4849	33129	1024
4850	33135	1017
4851	33142	1010
4852	33149	1004
4853	33155	997
4854	33162	990
4855	33169	983
4856	33176	976
4857	33182	969
4858	33189	963
4859	33195	956
4860	33202	949
4861	33208	942
4862	33218	935
4863	33225	928
4864	33232	922
4865	33238	915
4866	33245	908
4867	33252	901
4868	33259	894
4869	33265	888
4870	33273	881
4871	33281	874
4872	33288	867
4873	33294	860
4874	33302	853
4875	33310	847
4876	33318	840
4877	33325	833
4878	33331	826
4879	33338	819
4880	33345	812
4881	33351	806
4882	33358	799
4883	33365	792
4884	33371	785
4885	33378	778
4886	33385	771
4887	33392	765
4888	33398	758
4889	33405	751
4890	33412	744
4891	33419	737
4892	33425	730
4893	33432	724
4894	33438	717
4895	33444	710
4896	33451	703
4897	33457	696
4898	33464	689
4899	33470	683
4900	33476	676
4901	33483	669
4902	33489	662
4903	33496	655
4904	33502	648
4905	33509	642
4906	33515	635
4907	33521	628
4908	33528	621
4909	33534	614
4910	33541	607
4911	33548	601
4912	33554	594
4913	33561	587
4914	33568	580
4915	33574	573
4916	33580	566
4917	33587	560
4918	33593	553
4919	33600	546
4920	33607	539
4921	33613	532
4922	33620	525
4923	33626	519
4924	33633	512
4925	33639	505
4926	33646	498
4927	33652	491
4928	33659	484
4929	33665	478
4930	33672	471
4931	33678	464
4932	33685	457
4933	33691	450
4934	33698	443
4935	33704	437
4936	33711	430
4937	33718	423
4938	33724	416
4939	33733	409
4940	33740	402
4941	33746	396
4942	33753	389
4943	33759	382
4944	33766	375
4945	33772	368
4946	33780	361
4947	33788	355
4948	33795	348
4949	33802	341
4950	33810	334
4951	33817	327
4952	33824	320
4953	33831	314
4954	33838	307
4955	33845	300
4956	33851	293
4957	33858	286
4958	33864	279
4959	33870	273
4960	33877	266
4961	33883	259
4962	33890	252
4963	33896	245
4964	33902	238
4965	33909	232
4966	33916	225
4967	33922	218
4968	33929	211
4969	33936	204
4970	33943	198
4971	33949	191
4972	33956	184
4973	33963	177
4974	33970	170
4975	33975	163
4976	33981	157
4977	33987	150
4978	33993	143
4979	33999	136
4980	34006	129
4981	34012	122
4982	34019	116
4983	34025	109
4984	34033	102
4985	34039	95
4986	34046	88
4987	34053	81
4988	34059	75
4989	34066	68
4990	34072	61
4991	34079	54
4992	34087	47
4993	34093	40
4994	34100	34
4995	34106	27
4996	34113	20
4997	34119	13
4998	34125	6
4999	34132	0
