iter	RMSE
4341	0.09854317222
4342	0.09852979369
4343	0.09852448295
4344	0.09851185095
4345	0.09850707011
4346	0.09850191059
4347	0.09849841803
4348	0.09848863397
4349	0.09848505699
4350	0.09847918489
4351	0.09845876261
4352	0.09844887966
4353	0.09844555724
4354	0.09842560094
4355	0.09841602921
4356	0.09841031263
4357	0.09839365638
4358	0.09838419623
4359	0.09837957271
4360	0.09837494203
4361	0.09837054379
4362	0.09836735254
4363	0.09834240914
4364	0.09831850304
4365	0.09830734859
4366	0.09830214973
4367	0.09829825693
4368	0.09829449221
4369	0.09827350342
4370	0.09826459152
4371	0.09826049303
4372	0.09825607695
4373	0.09824188122
4374	0.09823804798
4375	0.09822033714
4376	0.0982127394
4377	0.09820690284
4378	0.09820285972
4379	0.0981787024
4380	0.09816884342
4381	0.09816406454
4382	0.09815825063
4383	0.0981526279
4384	0.0981489351
4385	0.09814529995
4386	0.09813146558
4387	0.09812801915
4388	0.09812165921
4389	0.09810913475
4390	0.09810511542
4391	0.09809147165
4392	0.09808215403
4393	0.09807857491
4394	0.09807075858
4395	0.0980622144
4396	0.0980587525
4397	0.09805474932
4398	0.09805017299
4399	0.09804375846
4400	0.09803487543
4401	0.09802131186
4402	0.09801993627
4403	0.09801169973
4404	0.09799698818
4405	0.09797800126
4406	0.09797233849
4407	0.09796783038
4408	0.09795801501
4409	0.09795420123
4410	0.0979466412
4411	0.09793006701
4412	0.09791688396
4413	0.09791533564
4414	0.09791096962
4415	0.09789551724
4416	0.0978897704
4417	0.09788101618
4418	0.09787873977
4419	0.09786848064
4420	0.09786429811
4421	0.09783981358
4422	0.0978266809
4423	0.09782127194
4424	0.09780838067
4425	0.09779572513
4426	0.09778975177
4427	0.09776805652
4428	0.09775388033
4429	0.09770747111
4430	0.09770085108
4431	0.09765627156
4432	0.09763521668
4433	0.09763149077
4434	0.09761109365
4435	0.09758236043
4436	0.09755940245
4437	0.09755686039
4438	0.09752902799
4439	0.09750919158
4440	0.09748219067
4441	0.09745891364
4442	0.09745544078
4443	0.09744944799
4444	0.09744691027
4445	0.09744357549
4446	0.09743814442
4447	0.09742180276
4448	0.09739778818
4449	0.09738800085
4450	0.09738198249
4451	0.09735907373
4452	0.09735696892
4453	0.09735564437
4454	0.09733123826
4455	0.09730940296
4456	0.09729519642
4457	0.0972920041
4458	0.09729168273
4459	0.09728917725
4460	0.09726067116
4461	0.09723713377
4462	0.09723543462
4463	0.09722990696
4464	0.09722959514
4465	0.09722309287
4466	0.09721583859
4467	0.09720886597
4468	0.09720315208
4469	0.09719245726
4470	0.09718526633
4471	0.09716447059
4472	0.09714464373
4473	0.09714231188
4474	0.0971355033
4475	0.09712469664
4476	0.09712231245
4477	0.09711609575
4478	0.09710173544
4479	0.09708283827
4480	0.09707779652
4481	0.09707196633
4482	0.0970649553
4483	0.09704232582
4484	0.09701895512
4485	0.09700606594
4486	0.097003745
4487	0.0969811361
4488	0.09697570874
4489	0.09693555989
4490	0.09692926123
4491	0.09691134624
4492	0.09689458053
4493	0.09687748329
4494	0.09687718639
4495	0.09686094262
4496	0.09686066652
4497	0.09683898323
4498	0.09682454125
4499	0.09681982747
4500	0.09681346914
4501	0.09680003822
4502	0.09678429833
4503	0.09676995586
4504	0.09673895035
4505	0.09673682178
4506	0.0967346782
4507	0.09672687573
4508	0.09672523901
4509	0.09672237346
4510	0.09670949373
4511	0.09669489443
4512	0.09668883825
4513	0.09666846308
4514	0.09664747031
4515	0.09662793671
4516	0.09661367727
4517	0.09661212824
4518	0.09660880474
4519	0.09658584158
4520	0.09658126612
4521	0.09657520467
4522	0.09657419599
4523	0.09656261772
4524	0.09655800259
4525	0.09654230498
4526	0.09653663457
4527	0.09652710781
4528	0.09652206137
4529	0.09651885579
4530	0.09651313511
4531	0.09650871494
4532	0.09648853304
4533	0.09648308132
4534	0.09647091156
4535	0.09644866864
4536	0.09644139693
4537	0.09643428081
4538	0.09642459985
4539	0.09640260233
4540	0.09640076986
4541	0.09639625436
4542	0.0963902274
4543	0.09638476149
4544	0.09637821399
4545	0.09636817593
4546	0.09635225441
4547	0.09634331942
4548	0.09633056429
4549	0.09632539902
4550	0.09631564223
4551	0.09631236985
4552	0.09630835295
4553	0.09630416967
4554	0.09630133133
4555	0.09629522154
4556	0.0962882072
4557	0.09628203128
4558	0.096274525
4559	0.09626365975
4560	0.09625782112
4561	0.09625462797
4562	0.09624901403
4563	0.09624717975
4564	0.09623789177
4565	0.09622548016
4566	0.09621327347
4567	0.09620128467
4568	0.09619035412
4569	0.09618366115
4570	0.09617728187
4571	0.09616483032
4572	0.09615651995
4573	0.0961447433
4574	0.09611468318
4575	0.09609616037
4576	0.09608900808
4577	0.09606640837
4578	0.09605154023
4579	0.0960497712
4580	0.09604209102
4581	0.09603864433
4582	0.09602708449
4583	0.09601683068
4584	0.09601463834
4585	0.09601269216
4586	0.09601149188
4587	0.09598319717
4588	0.09597787101
4589	0.09597612129
4590	0.09597444021
4591	0.0959715104
4592	0.09596452346
4593	0.09595282763
4594	0.09594071703
4595	0.09593754172
4596	0.09592535093
4597	0.09592038588
4598	0.09591731898
4599	0.09590768966
4600	0.09589069533
4601	0.09588533757
4602	0.09588213846
4603	0.0958789334
4604	0.09586678597
4605	0.09586231165
4606	0.09585026157
4607	0.09584102628
4608	0.0958293331
4609	0.09581898247
4610	0.09579909235
4611	0.09577659349
4612	0.09576051306
4613	0.09575054424
4614	0.09574538793
4615	0.09573005601
4616	0.09572272727
4617	0.09571312919
4618	0.09569804568
4619	0.09568033006
4620	0.09567524978
4621	0.09566061062
4622	0.09565749086
4623	0.09564980266
4624	0.09564291836
4625	0.09563941028
4626	0.09563206395
4627	0.09562836536
4628	0.09561601053
4629	0.0955931896
4630	0.09558651812
4631	0.09557950159
4632	0.09557742303
4633	0.0955641226
4634	0.0955422059
4635	0.09551520298
4636	0.09549604344
4637	0.0954911128
4638	0.09547425692
4639	0.09545987653
4640	0.09545320759
4641	0.09544704248
4642	0.09544401836
4643	0.09544103738
4644	0.09543816626
4645	0.0954157299
4646	0.09541295876
4647	0.09540398032
4648	0.09539189838
4649	0.09538028523
4650	0.09537739466
4651	0.09537235505
4652	0.09537071091
4653	0.09533216191
4654	0.09530741402
4655	0.09530659816
4656	0.0952875593
4657	0.09526273316
4658	0.09525636082
4659	0.09524825066
4660	0.09524331271
4661	0.09523700888
4662	0.09523513013
4663	0.09522454861
4664	0.0952155396
4665	0.09521036063
4666	0.09520163405
4667	0.09518071239
4668	0.0951780306
4669	0.09516865435
4670	0.09515962666
4671	0.09513664825
4672	0.09513085813
4673	0.09511149507
4674	0.09509904987
4675	0.09508738145
4676	0.09508299017
4677	0.09505254666
4678	0.0950481188
4679	0.09503474786
4680	0.09503301048
4681	0.09503133869
4682	0.09500241573
4683	0.09497338716
4684	0.09495055566
4685	0.09494503019
4686	0.0949401233
4687	0.09493760593
4688	0.09492940447
4689	0.09492068973
4690	0.09492020297
4691	0.09490399703
4692	0.09488596657
4693	0.09488355017
4694	0.09488119252
4695	0.09487052449
4696	0.09485965723
4697	0.0948441629
4698	0.09483129116
4699	0.09482084636
4700	0.09482012374
4701	0.09481879786
4702	0.09481729195
4703	0.09480373945
4704	0.09480216942
4705	0.0948013212
4706	0.0947796341
4707	0.09476724955
4708	0.09475563488
4709	0.09475326668
4710	0.09474434093
4711	0.09473895511
4712	0.09471811427
4713	0.09469573191
4714	0.09469346679
4715	0.09468177982
4716	0.09468036503
4717	0.09467971229
4718	0.09467114212
4719	0.09465888403
4720	0.09465547532
4721	0.09464444844
4722	0.09464216928
4723	0.09463712914
4724	0.09463237658
4725	0.09463215586
4726	0.09461495364
4727	0.09459854517
4728	0.09458618207
4729	0.09457874542
4730	0.09457555197
4731	0.09457406593
4732	0.09456883744
4733	0.09456217771
4734	0.0945421635
4735	0.09451922502
4736	0.09451597288
4737	0.09451366173
4738	0.09450682051
4739	0.09450492106
4740	0.0944998745
4741	0.09449515351
4742	0.09448224034
4743	0.09447850198
4744	0.09447215022
4745	0.09445757384
4746	0.09444221761
4747	0.09443214799
4748	0.09440696436
4749	0.09440433242
4750	0.09439562932
4751	0.09439456755
4752	0.09439025219
4753	0.09438769978
4754	0.09437574243
4755	0.09437498773
4756	0.0943707837
4757	0.09436883764
4758	0.09436420474
4759	0.09436367625
4760	0.09433695163
4761	0.09433483455
4762	0.0943314177
4763	0.09432873138
4764	0.09432738436
4765	0.09432022804
4766	0.094315825
4767	0.0943087308
4768	0.0943073121
4769	0.09430573638
4770	0.09428718256
4771	0.094280253
4772	0.0942712302
4773	0.09425238602
4774	0.09424102494
4775	0.09422970197
4776	0.09422757843
4777	0.09422216785
4778	0.09420991075
4779	0.09420923007
4780	0.09420394996
4781	0.09418588548
4782	0.09418403241
4783	0.09417812325
4784	0.09417514035
4785	0.09417391364
4786	0.09415781553
4787	0.09415121195
4788	0.09414149791
4789	0.09413664608
4790	0.09413505592
4791	0.09412006437
4792	0.09411773033
4793	0.094110784
4794	0.09410770258
4795	0.09410126228
4796	0.09407066274
4797	0.09406874235
4798	0.09406050767
4799	0.09403902981
4800	0.09403843405
4801	0.09401477623
4802	0.09401334803
4803	0.09401245693
4804	0.09401085569
4805	0.09400906179
4806	0.09399177274
4807	0.09398048331
4808	0.09395378618
4809	0.09395092281
4810	0.09394819274
4811	0.09393733601
4812	0.09392005782
4813	0.09391860342
4814	0.09390865395
4815	0.09389211486
4816	0.09388951872
4817	0.09387918605
4818	0.09387779811
4819	0.09387562998
4820	0.09387168796
4821	0.09386789512
4822	0.09386540954
4823	0.09385984316
4824	0.09383883876
4825	0.09381210438
4826	0.09380973955
4827	0.09380511993
4828	0.09380332791
4829	0.09379426481
4830	0.09378826218
4831	0.09378122362
4832	0.09375561372
4833	0.09375340633
4834	0.09374766109
4835	0.09373894772
4836	0.09373097265
4837	0.09372031539
4838	0.09371209812
4839	0.09370134915
4840	0.09369534115
4841	0.09369455399
4842	0.09369232954
4843	0.09366339154
4844	0.09365662256
4845	0.09364754404
4846	0.09364598922
4847	0.09364230634
4848	0.09363757769
4849	0.09362183096
4850	0.09361558997
4851	0.09360488441
4852	0.09358299893
4853	0.09357628531
4854	0.09356988208
4855	0.09356966432
4856	0.09354844297
4857	0.0935423276
4858	0.09350910139
4859	0.09346135525
4860	0.0934532798
4861	0.093452996
4862	0.09341466384
4863	0.09341412221
4864	0.09341300204
4865	0.09340613694
4866	0.09340592755
4867	0.09340458181
4868	0.09339828573
4869	0.09339776491
4870	0.09339347279
4871	0.09335674497
4872	0.09334962069
4873	0.09334424521
4874	0.09334004777
4875	0.09332564084
4876	0.09330196928
4877	0.09329584098
4878	0.09326467551
4879	0.0932584196
4880	0.09325705092
4881	0.09325314507
4882	0.09325293193
4883	0.09325045827
4884	0.09322348979
4885	0.09321752539
4886	0.09321338464
4887	0.09321224236
4888	0.09320622722
4889	0.09318455668
4890	0.0931805631
4891	0.09314941229
4892	0.09314156876
4893	0.09313762995
4894	0.0931317153
4895	0.09311310658
4896	0.09310942253
4897	0.09310609797
4898	0.09310415033
4899	0.09308976252
4900	0.09307663321
4901	0.09305395388
4902	0.09304807698
4903	0.09304371984
4904	0.09304321288
4905	0.09303708569
4906	0.09302942644
4907	0.09301803183
4908	0.09301627675
4909	0.09301243484
4910	0.09297734836
4911	0.09297679288
4912	0.09297630941
4913	0.09297039948
4914	0.09293529393
4915	0.09292367218
4916	0.09291923586
4917	0.09291042128
4918	0.09288878425
4919	0.0928847984
4920	0.09287622325
4921	0.09287437584
4922	0.09287141619
4923	0.09287064336
4924	0.09284992922
4925	0.09283412155
4926	0.0928287037
4927	0.09282796265
4928	0.09282458186
4929	0.09282388581
4930	0.09280990354
4931	0.09280924224
4932	0.09279571837
4933	0.09278178192
4934	0.09277568215
4935	0.09276671202
4936	0.09275248517
4937	0.0927434834
4938	0.09274071511
4939	0.09273503931
4940	0.09272818262
4941	0.09272503068
4942	0.09271765182
4943	0.09270608527
4944	0.09270110983
4945	0.09268591283
4946	0.0926826435
4947	0.09268132968
4948	0.09267932086
4949	0.09266825581
4950	0.09266688832
4951	0.09266093288
4952	0.0926413825
4953	0.09263264342
4954	0.09262460552
4955	0.09261744023
4956	0.09260440677
4957	0.09257799464
4958	0.09256980805
4959	0.09256403488
4960	0.09256064724
4961	0.09256014068
4962	0.09255965856
4963	0.0925541885
4964	0.09253985144
4965	0.09253318979
4966	0.09252899251
4967	0.09251845617
4968	0.09249332711
4969	0.09249141059
4970	0.0924899907
4971	0.09248747185
4972	0.09248162565
4973	0.09246843025
4974	0.0924630741
4975	0.09245321012
4976	0.09243876942
4977	0.09243458158
4978	0.09243274066
4979	0.09243099182
4980	0.09241809801
4981	0.09238897399
4982	0.09236442068
4983	0.09234685276
4984	0.09232875539
4985	0.09231022461
4986	0.09230083523
4987	0.09228368977
4988	0.09227520549
4989	0.09227473373
4990	0.09225300835
4991	0.09222296328
4992	0.09220670903
4993	0.09219890377
4994	0.09219622236
4995	0.09219472341
4996	0.09218643654
4997	0.09218384809
4998	0.09218241075
4999	0.09217733762
